date,country_code,country,page,desc,prod_name,size,model,delivery,price,url
2016-02-01,ax,Aland,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=ax&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ax,Aland,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=ax&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ax,Aland,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=ax&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ax,Aland,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=ax&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bd,Bangladesh,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=bd&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bd,Bangladesh,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=bd&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bd,Bangladesh,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=bd&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bd,Bangladesh,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=bd&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bd,Bangladesh,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=bd&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bd,Bangladesh,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=bd&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bd,Bangladesh,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=bd&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,be,Belgium,1,Dell Professional P2213 56cm  22    LED monitor VGA DVI-D DP  1680x1050  Black EUR,Dell Professional P2213 56cm  22    LED monitor VGA DVI,22,D DP  1680x1050  Black EUR,Usually Ships In 24-48 Hours,28727,http://accessories.dell.com/sna/category.aspx?c=be&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,be,Belgium,1,Dell Professional P2213 56cm  22    LED monitor VGA DVI-D DP  1680x1050  Silver EUR,Dell Professional P2213 56cm  22    LED monitor VGA DVI,22,D DP  1680x1050  Silver EUR,Usually Ships In 24-48 Hours,28727,http://accessories.dell.com/sna/category.aspx?c=be&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,be,Belgium,1,Dell 24 Monitor P2414H - Black - No Stand,Dell 24 Monitor P2414H,24,Black,Usually Ships In 24-48 Hours,32307,http://accessories.dell.com/sna/category.aspx?c=be&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,be,Belgium,1,Dell 22 Monitor - P2214H,Dell 22 Monitor,22,P2214H,Usually Ships In 24-48 Hours,29937,http://accessories.dell.com/sna/category.aspx?c=be&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,be,Belgium,2,Dell 22 Monitor - P2213 56cm 22   Black No Stand,Dell 22 Monitor,22,P2213 56cm 22   Black No Stand,Usually Ships In 24-48 Hours,26257,http://accessories.dell.com/sna/category.aspx?c=be&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,be,Belgium,2,Dell UltraSharp U2412M 61cm  24    monitor VGA DVI-DP  1920x1200  Black,Dell UltraSharp U2412M 61cm  24    monitor VGA DVI,24,DP  1920x1200  Black,Usually Ships In 24-48 Hours,43247,http://accessories.dell.com/sna/category.aspx?c=be&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,bl,Saint Barthelemy,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=bl&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bl,Saint Barthelemy,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=bl&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bl,Saint Barthelemy,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=bl&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bl,Saint Barthelemy,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=bl&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bl,Saint Barthelemy,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=bl&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bl,Saint Barthelemy,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=bl&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bl,Saint Barthelemy,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=bl&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bn,Brunei Darussalam,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=bn&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bn,Brunei Darussalam,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=bn&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bn,Brunei Darussalam,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=bn&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bn,Brunei Darussalam,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=bn&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bn,Brunei Darussalam,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=bn&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bn,Brunei Darussalam,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=bn&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bn,Brunei Darussalam,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=bn&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,br,Brazil,1,Dell 23 Touch Monitor - P2314T,Dell 23 Touch Monitor,23,P2314T,Usually Ships 1-2 weeks,1797,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,br,Brazil,1,Dell 22 Touch Monitor - S2240T,Dell 22 Touch Monitor,22,S2240T,Usually Ships 1-2 weeks,1676,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,br,Brazil,1,Dell 24 Monitor - E2416H,Dell 24 Monitor,24,E2416H,Usually Ships 1-2 weeks,937,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,br,Brazil,1,Dell UltraSharp 24 InfinityEdge Monitor - U2417H,Dell UltraSharp 24 InfinityEdge Monitor,24,U2417H,Usually Ships 1-2 weeks,,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,br,Brazil,1,Dell 24 Gaming Monitor - SE2417HG,Dell 24 Gaming Monitor,24,SE2417HG,Usually Ships 1-2 weeks,927,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,br,Brazil,1,Dell UltraSharp 23 Multimedia Monitor - UZ2315H,Dell UltraSharp 23 Multimedia Monitor,23,UZ2315H,Usually Ships 1-2 weeks,1516,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,br,Brazil,1,Dell 22 Monitor - D2216H,Dell 22 Monitor,22,D2216H,Usually Ships 1-2 weeks,,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,br,Brazil,1,Dell 22 Monitor - S2216H,Dell 22 Monitor,22,S2216H,Usually Ships 1-2 weeks,927,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,br,Brazil,1,Dell 19  Monitor - P1914S,Dell 19  Monitor,19,P1914S,Usually Ships 1-2 weeks,871,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,br,Brazil,1,Dell 24 Monitor - SE2416H,Dell 24 Monitor,24,SE2416H,Usually Ships 1-2 weeks,,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,br,Brazil,1,Dell P2314H 23  Widescreen Flat Panel Monitor,Dell P2314H 23  Widescreen Flat Panel Monitor,23,Dell P2314H 23  Widescreen Flat Panel Monitor,Usually Ships 1-2 weeks,,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,br,Brazil,2,Dell 20 Monitor - P2016,Dell 20 Monitor,20,P2016,Usually Ships 1-2 weeks,,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,br,Brazil,2,Dell Ultrasharp 32 Ultra HD 4K Monitor - UP3216Q with PremierColor,Dell Ultrasharp 32 Ultra HD 4K Monitor,32,UP3216Q with PremierColor,Usually Ships 1-2 weeks,7177,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,br,Brazil,2,Dell 23 Monitor - S2316H,Dell 23 Monitor,23,S2316H,Usually Ships 1-2 weeks,1016,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,br,Brazil,2,Dell Ultrasharp 27 Monitor - UP2716D,Dell Ultrasharp 27 Monitor,27,UP2716D,Usually Ships 1-2 weeks,,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,br,Brazil,2,Dell 24 Monitor - P2416D,Dell 24 Monitor,24,P2416D,Usually Ships 1-2 weeks,1516,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,br,Brazil,2,Dell Ultrasharp 25 Monitor - UP2516D with PremierColor,Dell Ultrasharp 25 Monitor,25,UP2516D with PremierColor,Usually Ships 1-2 weeks,2577,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,br,Brazil,2,Dell 27 Monitor - S2716DG,Dell 27 Monitor,27,S2716DG,Usually Ships 1-2 weeks,3379,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,br,Brazil,2,Dell 19 Monitor - E1916H,Dell 19 Monitor,19,E1916H,Usually Ships 1-2 weeks,,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,br,Brazil,2,Dell 27 Curved Monitor - SE2716H,Dell 27 Curved Monitor,27,SE2716H,Usually Ships 1-2 weeks,,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,br,Brazil,2,Dell 22 Monitor - SE2216H,Dell 22 Monitor,22,SE2216H,Usually Ships 1-2 weeks,,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,br,Brazil,2,Dell 27 Monitor - P2715Q,Dell 27 Monitor,27,P2715Q,Usually Ships 1-2 weeks,3105,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,br,Brazil,2,Dell UltraSharp 34 Curved Monitor - U3415W,Dell UltraSharp 34 Curved Monitor,34,U3415W,Usually Ships 1-2 weeks,4976,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,br,Brazil,3,Dell UltraSharp 24 Monitor - U2415,Dell UltraSharp 24 Monitor,24,U2415,Usually Ships 1-2 weeks,1716,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,br,Brazil,3,Dell 24 Monitor - P2415Q,Dell 24 Monitor,24,P2415Q,Usually Ships 1-2 weeks,2509,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,br,Brazil,3,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships 1-2 weeks,1326,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,br,Brazil,3,Dell U2715H 27 Inch LED monitor - Widescreen 60Hz QHD Monitor,Dell U2715H 27 Inch LED monitor,27,Widescreen 60Hz QHD Monitor,Usually Ships 1-2 weeks,2676,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,br,Brazil,3,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships 1-2 weeks,1066,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,br,Brazil,3,Dell UltraSharp 27 Ultra HD 5K Monitor - UP2715K,Dell UltraSharp 27 Ultra HD 5K Monitor,27,UP2715K,Usually Ships 1-2 weeks,9319,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,br,Brazil,3,Dell 17 Monitor - E1715S,Dell 17 Monitor,17,E1715S,Usually Ships 1-2 weeks,676,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,br,Brazil,3,Dell 22 Monitor - D2215HC,Dell 22 Monitor,22,D2215HC,Usually Ships 1-2 weeks,763,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,br,Brazil,3,Dell 25 Monitor - U2515H,Dell 25 Monitor,25,U2515H,Usually Ships 1-2 weeks,,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,br,Brazil,3,Dell U2412M Monitor w/3 Yr Wty,Dell U2412M Monitor w/3 Yr Wty,unknown,Dell U2412M Monitor w/3 Yr Wty,Usually Ships 1-2 weeks,1566,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,br,Brazil,3,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships 1-2 weeks,1186,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,br,Brazil,3,Dell UltraSharp U2913WM 29  Ultra Wide Monitor,Dell UltraSharp U2913WM 29  Ultra Wide Monitor,29,Dell UltraSharp U2913WM 29  Ultra Wide Monitor,Usually Ships 1-2 weeks,3376,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,br,Brazil,4,Dell P2714H 27  Widescreen Flat Panel Monitor,Dell P2714H 27  Widescreen Flat Panel Monitor,27,Dell P2714H 27  Widescreen Flat Panel Monitor,Usually Ships 1-2 weeks,1615,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=4
2016-02-01,br,Brazil,4,Dell UltraSharp U3014 30 in Monitor with PremierColor,Dell UltraSharp U3014 30 in Monitor with PremierColor,30,Dell UltraSharp U3014 30 in Monitor with PremierColor,Usually Ships 1-2 weeks,6976,http://accessories.dell.com/sna/category.aspx?c=br&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=4
2016-02-01,bt,Bhutan,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=bt&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bt,Bhutan,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=bt&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bt,Bhutan,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=bt&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bt,Bhutan,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=bt&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bt,Bhutan,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=bt&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bt,Bhutan,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=bt&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bt,Bhutan,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=bt&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bu,Burma,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=bu&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bu,Burma,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=bu&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bu,Burma,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=bu&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bu,Burma,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=bu&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bu,Burma,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=bu&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bu,Burma,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=bu&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bu,Burma,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=bu&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bv,Bouvet Island,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=bv&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bv,Bouvet Island,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=bv&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bv,Bouvet Island,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=bv&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bv,Bouvet Island,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=bv&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bv,Bouvet Island,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=bv&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bv,Bouvet Island,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=bv&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,bv,Bouvet Island,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=bv&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ca,Canada,1,Dell 24 Gaming Monitor - SE2417HG,Dell 24 Gaming Monitor,24,SE2417HG,Usually Ships 1-2 Weeks,279.99,http://accessories.dell.com/sna/category.aspx?c=ca&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
